txn_id,branch_id,city,amount,status,date
TXN733299,BRDE02,Delhi,2160.76,FAILED,2024-04-04
TXN631307,BRDE02,Delhi,2431.75,SUCCESS,2024-04-04
TXN977733,BRDE02,Delhi,4270.46,SUCCESS,2024-04-04
TXN956016,BRDE02,Delhi,2822.23,FAILED,2024-04-04
TXN223513,BRDE02,Delhi,4264.25,SUCCESS,2024-04-04
TXN615543,BRDE02,Delhi,3360.01,FAILED,2024-04-05
TXN545351,BRDE02,Delhi,2870.66,SUCCESS,2024-04-05
TXN950636,BRDE02,Delhi,3202.82,FAILED,2024-04-05
TXN226855,BRDE02,Delhi,2211.1,FAILED,2024-04-05
TXN816606,BRDE02,Delhi,1619.67,FAILED,2024-04-05
TXN102599,BRDE02,Delhi,1498.82,FAILED,2024-04-05
TXN780542,BRDE02,Delhi,2989.3,FAILED,2024-04-05
TXN403584,BRDE02,Delhi,988.73,SUCCESS,2024-04-05
TXN389890,BRDE02,Delhi,4056.81,SUCCESS,2024-04-05
TXN361569,BRDE02,Delhi,4647.22,FAILED,2024-04-05
TXN197912,BRDE02,Delhi,4411.85,FAILED,2024-04-05
TXN108754,BRDE02,Delhi,4874.05,FAILED,2024-04-05
TXN145456,BRDE02,Delhi,919.85,SUCCESS,2024-04-05
TXN438159,BRDE02,Delhi,2464.39,SUCCESS,2024-04-05
TXN851554,BRDE02,Delhi,4896.28,SUCCESS,2024-04-05
TXN172105,BRDE02,Delhi,4642.97,SUCCESS,2024-04-05
TXN218174,BRDE02,Delhi,3572.73,SUCCESS,2024-04-05
TXN226248,BRDE02,Delhi,3535.41,FAILED,2024-04-05
TXN755948,BRDE02,Delhi,4894.34,FAILED,2024-04-05
TXN345130,BRDE02,Delhi,3165.83,FAILED,2024-04-05
TXN340838,BRDE02,Delhi,4291.15,SUCCESS,2024-04-06
TXN946803,BRDE02,Delhi,1524.98,SUCCESS,2024-04-06
TXN380837,BRDE02,Delhi,3788.83,FAILED,2024-04-06
TXN590685,BRDE02,Delhi,564.78,FAILED,2024-04-06
TXN428697,BRDE02,Delhi,1398.47,FAILED,2024-04-06
TXN315904,BRDE02,Delhi,3962.67,FAILED,2024-04-06
TXN251676,BRDE02,Delhi,168.48,FAILED,2024-04-06
TXN190505,BRDE02,Delhi,1363.08,SUCCESS,2024-04-06
TXN794602,BRDE02,Delhi,2331.37,FAILED,2024-04-06
TXN186792,BRDE02,Delhi,1190.14,FAILED,2024-04-06
TXN321681,BRDE02,Delhi,4460.1,FAILED,2024-04-06
TXN293871,BRDE02,Delhi,2425.73,SUCCESS,2024-04-06
TXN184814,BRDE02,Delhi,262.42,FAILED,2024-04-06
TXN609230,BRDE02,Delhi,209.07,FAILED,2024-04-06
TXN433371,BRDE02,Delhi,1331.81,SUCCESS,2024-04-06
TXN839872,BRDE02,Delhi,410.88,FAILED,2024-04-06
TXN702514,BRDE02,Delhi,3811.38,FAILED,2024-04-06
TXN719534,BRDE02,Delhi,4558.35,SUCCESS,2024-04-06
TXN867651,BRDE02,Delhi,3695.65,FAILED,2024-04-06
TXN856622,BRDE02,Delhi,2144.8,FAILED,2024-04-06
TXN223753,BRDE02,Delhi,2808.38,FAILED,2024-04-07
TXN707477,BRDE02,Delhi,1638.88,SUCCESS,2024-04-07
TXN914523,BRDE02,Delhi,2013.57,SUCCESS,2024-04-07
TXN895658,BRDE02,Delhi,1617.92,FAILED,2024-04-07
TXN339867,BRDE02,Delhi,2311.58,SUCCESS,2024-04-07
TXN226235,BRDE02,Delhi,1167.09,SUCCESS,2024-04-07
TXN754642,BRDE02,Delhi,4183.94,SUCCESS,2024-04-07
TXN787815,BRDE02,Delhi,1367.8,FAILED,2024-04-07
TXN106702,BRDE02,Delhi,359.4,FAILED,2024-04-07
TXN773873,BRDE02,Delhi,2990.53,SUCCESS,2024-04-07
TXN284366,BRDE02,Delhi,4078.04,SUCCESS,2024-04-07
TXN988928,BRDE02,Delhi,3355.52,FAILED,2024-04-07
TXN167064,BRDE02,Delhi,4027.54,SUCCESS,2024-04-07
TXN631110,BRDE02,Delhi,2434.42,FAILED,2024-04-07
TXN547660,BRDE02,Delhi,2291.6,FAILED,2024-04-07
TXN536369,BRDE02,Delhi,2458.51,SUCCESS,2024-04-07
TXN667825,BRDE02,Delhi,3561.08,SUCCESS,2024-04-07
TXN299567,BRDE02,Delhi,3685.65,SUCCESS,2024-04-07
TXN225760,BRDE02,Delhi,2487.93,FAILED,2024-04-07
TXN910525,BRDE02,Delhi,697.71,FAILED,2024-04-07
